0,1,2,3,4
0.9052037272068185,0.004274459481492673,0.06357252549434927,0.019048386306335957,0.007900901511003554
0.007382311576938995,0.9118039431567093,0.005316530331020049,2.6094687082462496e-50,0.07549721493533167
0.03990303116092638,0.007442232624902178,0.8724198095400594,0.0013713722309837753,0.07886355444312829
0.059403036065901825,4.292003836165755e-89,0.011362501761319558,0.9292344621727785,7.766618443034482e-76
0.01593322712411935,0.05429663088599118,0.07987416616090326,2.0817080943057407e-34,0.8498959758289861
