Date,ret,vol,state,prob_S1,prob_S2,prob_S3,prob_S4,prob_S5,date_num
2015-03-09,0.004256394698249011,0.011846420156112841,4,2.6067092597003317e-06,6.898294929257869e-05,0.11459850821827769,8.082356771565443e-08,0.8853298212994969,34
2015-03-10,-0.020902867937703906,0.012941654128043824,4,4.349417814860332e-06,3.624573904591358e-07,0.07004526033277725,2.4515676667183102e-08,0.9299500032762882,35
2015-03-11,-0.01839984459761368,0.011826567290970907,4,1.1164255609864709e-06,5.874782969674416e-06,0.025857680989412334,4.585710057986106e-08,0.9741352819447735,36
2015-03-12,0.01791772519057666,0.012800086813092002,4,4.496492416178507e-06,3.745535286123035e-06,0.04926413893461111,1.6919615080055785e-08,0.9507276021180788,37
2015-03-13,-0.006934425132530286,0.012308821528122658,4,4.699084733411951e-06,1.101230568810594e-05,0.08494761970292355,3.7630466277506724e-08,0.9150366312759899,38
2015-03-16,0.010944087906537447,0.0129207830545491,4,3.38045031487681e-05,2.9206686849422972e-06,0.3843833053062971,4.842962831096028e-08,0.6155799210923205,39
2015-03-17,0.01658833903553747,0.014324912933366825,2,0.00013972767737266525,1.14293007953459e-08,0.9630828242951921,1.3415138029643064e-07,0.036777302446626005,40
2015-03-18,0.011193198083935929,0.014773842041429315,2,6.112079541376965e-05,4.274699134902509e-10,0.9983967989137216,2.4173688681487923e-07,0.0015418381265068833,41
2015-03-19,-0.0075786254164795785,0.013885586353951863,2,3.258825542436122e-05,2.400590627658218e-09,0.9967805502485644,3.1481335257949185e-07,0.0031865442820321016,42
2015-03-20,-0.01262866560405751,0.014517462032271994,2,5.087048378687527e-05,9.359578913275238e-11,0.999153890085312,3.15528188749802e-07,0.000794923809114534,43
2015-03-23,0.010351013972179857,0.0148656241714475,2,5.584704643439871e-05,2.1064731566175927e-10,0.9993786122424363,2.3735211265625416e-07,0.0005653031482932449,44
2015-03-24,-0.00409602126694919,0.013075137536691346,2,2.315994322837297e-05,7.225919914855272e-08,0.9841309738356823,4.601698038135196e-07,0.015845333792210647,45
2015-03-25,-0.026474029581671665,0.01461529671719676,2,0.0001034799160346941,4.3897798920900356e-12,0.998755478492961,8.60648833315697e-07,0.001140180937986364,46
2015-03-26,0.00694618766373134,0.013572841098420272,2,2.7856115562656577e-05,2.2331510502239666e-08,0.9923165590403346,3.4690293014253776e-07,0.007655215609839495,47
2015-03-27,-0.008000219959160226,0.013635907671318103,2,3.043586165928857e-05,7.0713872393570975e-09,0.9928646335357092,3.6281620677797977e-07,0.007104560714870724,48
2015-03-30,0.024999183630979527,0.015515644312919697,2,0.0001523960849614834,4.523723359139894e-13,0.9998272115961376,5.339369996027279e-07,1.9858381458199387e-05,49
2015-03-31,-0.015470758510587768,0.015276945745070623,2,9.429640226693795e-05,1.7886468207037003e-12,0.9998223929030295,3.57043665865097e-07,8.295364941603573e-05,50
2015-04-01,-0.0014475734861618683,0.01456332237076472,2,4.3320520258469455e-05,2.480434320572078e-10,0.99938750671532,2.260567532460499e-07,0.0005689464595864771,51
2015-04-02,0.008574716554193618,0.014932117205135669,2,5.712257875090185e-05,5.346746589833604e-11,0.9997623363722853,2.2635816892217792e-07,0.00018031463744885455,52
2015-04-06,0.016068892657830958,0.015355306080488355,2,9.169109123465858e-05,3.909645198360849e-12,0.9998712863077381,2.944216926863683e-07,3.6728175217519074e-05,53
2015-04-07,-0.010577913537718864,0.015387399811264076,2,8.78323257792874e-05,5.534798699662336e-12,0.9997975055400588,2.690767535746884e-07,0.00011439305185729728,54
2015-04-08,-0.0032591174075702334,0.015370640950558522,2,9.445878984006513e-05,9.096160821369222e-10,0.9934836782099851,4.876345688729718e-08,0.006421813327176191,55
2015-04-09,0.007614287594127411,0.012588001987105366,4,6.375537867011086e-06,1.4697249835076275e-05,0.22735906217870896,2.7519424994994422e-08,0.7726198375143348,56
2015-04-10,0.0042574000945760915,0.012512028900303911,4,1.2891244961623726e-06,2.5311326773785916e-05,0.042476644240412795,2.9360528833290488e-09,0.9574967523720874,57
2015-04-13,-0.0019686729705346018,0.012100219147176102,4,8.870306743624298e-07,0.0029703638552595482,0.005368162416116485,7.226121669327872e-12,0.9916605866905283,58
2015-04-14,-0.004345192125874586,0.009395729108061824,1,2.1772091116926897e-08,0.5459343409278055,2.560946344820988e-05,9.409884944977774e-15,0.45404002783646896,59
2015-04-15,0.003793154900939122,0.007707035204280949,1,3.140602887807285e-10,0.987938491214493,1.1477799682796783e-07,7.824716498057283e-16,0.012061393693638827,60
2015-04-16,-0.004822805665927188,0.007938936381864594,1,1.7115088848554186e-10,0.990952037571026,8.461330474210723e-08,2.0523238887132254e-16,0.009047877644428128,61
2015-04-17,-0.011318783690026812,0.008454234533100296,1,4.861810892819064e-09,0.8617123588872506,1.920644744000273e-06,6.718578727113293e-16,0.138285715606338,62
2015-04-20,0.022588795258986494,0.009983345588579487,4,8.428411679471053e-08,0.09725247012373979,4.954381954137923e-05,2.839036976293998e-15,0.9026979017724591,63
2015-04-21,-0.00542210129202525,0.009485843974182695,4,6.48662023789925e-09,0.057186502561093804,2.7136590658679904e-05,5.47993645091045e-14,0.9427863543617482,64
2015-04-22,0.013384064894193859,0.010148634993322183,4,1.228983731543425e-08,0.01110878937385592,5.525709912503878e-05,1.9250378395848466e-14,0.9888359412373866,65
2015-04-23,0.008130145775141262,0.010179483945660168,4,8.574491576786919e-09,0.004070927526360359,5.226915431766702e-05,6.466714388587865e-14,0.9958767947449413,66
2015-04-24,0.004693529483787984,0.010189124307061544,4,1.2116365220978174e-08,0.002239175896278067,9.136874292118962e-05,3.803363750815061e-12,0.9976694432405828,67
2015-04-27,0.018028037648991635,0.011138918914225188,4,8.531481683693882e-07,9.762475951149983e-05,0.0068518809203223195,2.1093858626894392e-10,0.9930496409608568,68
2015-04-28,-0.01588145007704611,0.012648519555639193,4,2.5874284373077264e-05,1.2008171793452207e-06,0.22394501437399852,6.660167405822978e-09,0.776027903864067,69
2015-04-29,-0.014814696851381814,0.013879567491124553,2,0.00019954485147093595,3.034796786858385e-08,0.8381540272820638,1.4138506111470054e-07,0.1616462561332125,70
2015-04-30,-0.027504945563233907,0.016605447721038936,2,0.004085302423345689,2.3080861042427688e-15,0.9958884972784604,3.078950979777699e-06,2.3121347167898092e-05,71
2015-05-01,0.02991169984628561,0.01869404121981307,2,0.01593220300858814,4.481106124898924e-20,0.984059073246097,8.723615823428341e-06,1.296985667328218e-10,72
2015-05-04,-0.0019405344330363228,0.01745150780579234,2,0.012459742334532481,1.4003015530291758e-15,0.9875356051151034,4.512564803199794e-06,1.3998539075366276e-07,73
2015-05-05,-0.022790897158642576,0.018946334457795068,2,0.030855796249057234,1.2319648304565393e-20,0.9691308938980816,1.3309228897403685e-05,6.240021002754572e-10,74
2015-05-06,-0.00629958899859373,0.0183117902128362,2,0.024679368872739537,1.2537778492119848e-17,0.9753135019441327,7.121756065133883e-06,7.426877124756546e-09,75
2015-05-07,0.006166196594528106,0.01819111422747344,2,0.024268999044054086,4.528332846715556e-17,0.9757248139989582,6.1792453598541785e-06,7.711624383637956e-09,76
2015-05-08,0.018665832680260674,0.019351009556507124,2,0.03419504796954862,3.0629471944538094e-20,0.9657940334472382,1.0918549221569765e-05,3.417168799393251e-11,77
2015-05-11,-0.010239039970373565,0.018187364327600732,2,0.01489960985832723,1.1509807110745218e-17,0.9850938186728126,6.5596801014133154e-06,1.1788961846885467e-08,78
2015-05-12,-0.0035686475585032795,0.017740475555853997,2,0.004036523104081538,2.1250829978279894e-16,0.9959612594752918,2.1655410040197197e-06,5.187981434127346e-08,79
2015-05-13,0.0011115931749050567,0.0172953587674743,2,0.0009775762016136305,2.085694519654381e-15,0.9990214957562147,7.227887961012103e-07,2.052535017006147e-07,80
2015-05-14,0.023063550662205667,0.016257001898046276,2,0.00033647631606482535,6.842933247684945e-13,0.9996265123742807,4.85256978204809e-07,3.652605215397423e-05,81
2015-05-15,-0.0013969473615698114,0.013338458611607205,2,2.266013138600725e-05,9.685473913616737e-07,0.7857358971638349,2.2629608215383406e-07,0.21424024786110488,82
2015-05-18,0.010967020486169154,0.013719106575438863,2,2.570389356819201e-05,8.917937376800887e-07,0.5906802235138269,2.7629203681313754e-09,0.40929317803586973,83
2015-05-19,-0.0009223404963605297,0.010847178698242643,4,2.34692097069511e-07,0.0005333462888221569,0.00814406430402973,2.6831495094163367e-10,0.9913223544468045,84
2015-05-20,-7.676888808783033e-05,0.010374487220899176,4,1.0751361475488674e-08,0.00121856845009263,0.0001257969496684083,6.2448436858397394e-12,0.9986556238428174,85
2015-05-21,0.010174336332072542,0.010527587416756872,4,1.2752539999309e-08,0.0012471175132901854,8.386953288161052e-05,6.669753044400017e-14,0.9986690002012666,86
2015-05-22,0.00871430014594754,0.00948792990805456,4,6.234909362815723e-09,0.005599775897082392,3.112578413287253e-05,2.8831742750685108e-12,0.9943690920808133,87
2015-05-26,-0.022277385046807652,0.011917373532370596,4,3.6925355358180695e-07,4.276381495090164e-06,0.002110838942752914,7.357591736004582e-12,0.9978845154149082,88
2015-05-27,0.01849801267127571,0.012671698380181175,4,8.726815308897084e-07,4.540483940422667e-06,0.006057798680314964,2.1329571089898673e-10,0.993936787941073,89
2015-05-28,-0.0019711791717962335,0.0128077774168768,4,4.1380407260153137e-07,7.660733581074463e-06,0.0046240882951585375,6.404388927851936e-11,0.9953678371032785,90
2015-05-29,-0.01144784353110051,0.011857522439450029,4,9.717328429053628e-08,1.8528383207791728e-05,0.0010406380010617204,3.2173714800620227e-11,0.9989407364101742,91
2015-06-01,0.001993655843723463,0.011828979449234897,4,5.809849481821736e-08,5.5364574968741855e-05,0.0005720607192323815,2.5860214975784687e-12,0.9993725166045111,92
2015-06-02,-0.004452961117326293,0.011436785975788462,4,3.356562803511967e-08,9.091439426051851e-05,0.00031034546689575324,1.281263675591323e-12,0.9995987065721212,93
2015-06-03,0.001230310279377811,0.011441452286737926,4,3.147269283789319e-08,0.00011676188154441716,0.0002906749796091946,8.425558541947572e-13,0.9995925316652612,94
2015-06-04,-0.005857947380194073,0.011592974271175373,4,4.442580383758062e-08,0.00010005103990944887,0.00038747801121299746,4.36524396107598e-13,0.9995124265226785,95
2015-06-05,-0.005503660028861823,0.011029479575443564,4,3.4759273567174404e-08,0.0037221068502073496,0.00017867888779182564,3.1051815125367014e-13,0.9960991795022746,96
2015-06-08,-0.006628933510672397,0.010406388138511644,4,7.908882564187993e-08,0.10408970619412489,0.00010193071614735865,9.01168830810888e-16,0.8958082840008542,97
2015-06-09,-0.002977889674080636,0.008100374855260519,1,1.3689856138514736e-09,0.9657854694790954,5.273208489066091e-07,2.3773181698893404e-18,0.03421400183111603,98
2015-06-10,0.011393250185113946,0.006225414607474546,1,7.068757707203642e-12,0.9999702521672652,2.2882974000109436e-10,1.726038439518522e-20,2.974759680762722e-05,99
2015-06-11,-0.002252878652114987,0.006223783507063089,1,1.738948370721102e-12,0.9999979505635648,1.593757318938646e-11,6.866446704433598e-23,2.049418846065566e-06,100
2015-06-12,-0.01110424022333012,0.006169301654699488,1,4.643494896085464e-12,0.9999971329330211,3.6501525049551e-11,1.3912491280260446e-24,2.8670256513817e-06,101
2015-06-15,-0.0019677330609249033,0.005978927245987506,1,1.2543519020947362e-12,0.9999989184881479,8.5597735417668e-12,3.1583653799253774e-24,1.0815019157499596e-06,102
2015-06-16,0.0053435399831647246,0.006463197797475282,1,2.410620339065592e-12,0.999995644435266,2.7047701147661915e-11,6.035593824462666e-25,4.355535303967433e-06,103
2015-06-17,-0.0023540039448413097,0.006373224486899974,1,2.137359221229957e-12,0.9999970054331515,2.3105891185619366e-11,1.884641768685303e-24,2.994541412381083e-06,104
2015-06-18,0.004545863545013962,0.006554708613731821,1,2.6389822023559943e-12,0.999994727840004,3.325031772604643e-11,1.1625402306507893e-23,5.272123922089817e-06,105
2015-06-19,-0.01005982582555065,0.007031883966580628,1,1.395137736343524e-11,0.9999756807093456,2.828664180300517e-10,4.403566078774524e-23,2.431899376991464e-05,106
2015-06-22,0.007946148185201896,0.007377181135557784,1,1.2327470402349677e-11,0.9999523990897632,3.372212958832304e-10,1.8277167036770664e-22,4.760056067444982e-05,107
2015-06-23,-0.004555369774938534,0.0074607904759886046,1,1.4318587205633621e-11,0.9999512868886039,4.66139273175269e-10,5.544363995867862e-23,4.8712631134115934e-05,108
2015-06-24,0.008465688049471343,0.006993492780044103,1,6.809723849525367e-12,0.9999801491022833,1.2748532298934985e-10,1.0099990923632912e-22,1.9850763607190247e-05,109
2015-06-25,-0.004772664230643819,0.0071042106526348755,1,7.82850412700665e-12,0.9999797090598347,1.8116113056244036e-10,3.749332165883281e-23,2.0290750991021767e-05,110
2015-06-26,-0.005899768070348976,0.0064280933357430455,1,3.3029852645650753e-12,0.9999938085675916,4.938330043810014e-11,2.3993067387626955e-20,6.19137959274595e-06,111
2015-06-29,-0.017669878780021353,0.00846687288112108,1,1.3554101534168528e-09,0.9968150329326255,8.884376589537932e-08,3.7613487849713716e-20,0.0031848768680647296,112
2015-06-30,0.0072012657502771305,0.008661628637091849,1,1.9245978869835629e-10,0.9970012550233374,3.648792468771328e-08,1.646353757580065e-17,0.002998708296153006,113
2015-07-01,0.009284578871002314,0.009322952372068734,1,1.0328241857653024e-09,0.9903535936462116,2.0526149130365428e-07,4.774847894547602e-18,0.009646200059531844,114
2015-07-02,-0.0012648094096339157,0.009149423039136219,1,5.727351490846307e-10,0.9903088052389256,1.9739576323314253e-07,2.016204162624607e-17,0.009690996792643573,115
2015-07-06,-0.003485938441544434,0.008659785245771668,1,3.285315841923482e-10,0.9876939485127597,1.6072523341704356e-07,9.18249286720302e-16,0.012305890433613168,116
2015-07-07,-0.002463166508355652,0.00814539442924089,1,1.375034094528668e-09,0.9479856847095562,6.335619416008147e-07,8.57057050975755e-14,0.052013680353304156,117
2015-07-08,-0.025136299183507127,0.011072739777303673,4,3.4387302699627845e-06,0.0010773640328221137,0.0030006431893209702,2.9534113422092455e-12,0.995918554044562,118
2015-07-09,-0.020607455092477522,0.011372989769070816,4,8.024863999901595e-06,8.128703529591718e-06,0.060802733491025614,1.5623508449168744e-08,0.9391810973177733,119
2015-07-10,0.026383263170096427,0.015435176400116723,2,0.0006811019727705747,2.068338119314433e-11,0.9980114849783152,3.871754464586669e-08,0.0013073743105287794,120
2015-07-13,0.01912159630083643,0.01693404921253909,2,0.0004908883354334378,2.6227554121376514e-15,0.9995082611330526,5.839108746614098e-07,2.666206879449424e-07,121
2015-07-14,-0.0003980584040914614,0.015877290779166865,2,0.00012594420934930136,1.0441208225939883e-12,0.9998571224516862,2.440751771417094e-07,1.6689262693110875e-05,122
2015-07-15,0.009587128611113105,0.016000557145181598,2,0.00013952205444331083,5.26755957168895e-13,0.9998519968444755,2.581193431173025e-07,8.222981074351456e-06,123
2015-07-16,0.013237820029699865,0.016271722287375084,2,0.0002511184394893095,1.1620346091046338e-13,0.9997455638322207,3.6081301139753017e-07,2.9569149460348844e-06,124
2015-07-17,0.008600382540988605,0.016384310634639847,2,0.0013632593989048906,1.6896970166840814e-13,0.9986327577425872,1.0777092801487628e-06,2.9051489346283873e-06,125
2015-07-20,0.018725171797930873,0.016979779146295507,2,0.021807454950062553,1.1655131308212893e-14,0.9781801477987709,1.2086921804066229e-05,3.1032912987400117e-07,126
2015-07-21,-0.01004505413723189,0.017496824041462345,2,0.17952865394798623,6.338119283774052e-15,0.8203940354602183,7.687984183067953e-05,4.3075016342204123e-07,127
2015-07-22,-0.04321486843125655,0.021346257284245787,0,0.9696358823437655,2.1332525412264175e-31,0.02974891075382478,0.0006152069024382562,4.386123914237043e-16,128
2015-07-23,-0.0004794361165165739,0.01986036217187346,0,0.8747809900393577,6.737892412061176e-21,0.12501093715502387,0.00020807280298531402,2.769599158848788e-12,129
2015-07-24,-0.005287036095277031,0.01839220369520456,2,0.38835435913719735,3.0845188886129124e-17,0.6115148204000331,0.0001308161100128919,4.352896768357447e-09,130
2015-07-27,-0.013992944185619471,0.017733171141769578,2,0.11136933653450497,1.1773195580947728e-16,0.8885715370635013,5.907181698277089e-05,5.4585149387122214e-08,131
2015-07-28,0.0049560172858647,0.017878105217810983,2,0.027877012701957873,2.190388152589599e-16,0.9721100578426922,1.2905095822082295e-05,2.4359347079072416e-08,132
2015-07-29,-0.00316591712515768,0.017425387593534587,2,0.004598682591430251,1.0140702972785992e-15,0.9953983259530765,2.8425749718530753e-06,1.4888032478201182e-07,133
2015-07-30,-0.005053852782868518,0.016456860179439117,2,0.0004540080475109734,6.003145592711016e-14,0.9995421828849258,5.518953046189588e-07,3.2571723770511853e-06,134
2015-07-31,-0.008782232136891999,0.01577690898372069,2,0.00012541854942400276,9.151599465656163e-13,0.9998458618426913,2.9518705930879937e-07,2.842441990539292e-05,135
2015-08-03,-0.023860270149193674,0.01379412605319301,2,6.161149925189928e-05,8.047457099341596e-11,0.9979961346520781,9.290298125092804e-07,0.0019413247384913257,136
2015-08-04,-0.03261005811340567,0.015393053149833006,2,0.00031403529882470174,3.1947844750052604e-13,0.9979181238622249,7.162092653685412e-07,0.0017671246294693544,137
2015-08-05,0.006607566064281478,0.012340802625412227,4,9.551654633748643e-06,1.796004935886419e-05,0.4063316929151934,3.232168728460356e-07,0.5936404721637352,138
2015-08-06,0.0021739155055415793,0.012551182227841696,4,1.855720083004957e-05,9.871022542401682e-06,0.3383295896641782,7.455140966965824e-07,0.6616412365981772,139
2015-08-07,0.0033819966519335054,0.01304162529806962,4,0.0033227491370965705,1.691214376509941e-05,0.41648970648003714,1.4364672455173329e-05,0.580156267566852,140
2015-08-10,0.035711959163529094,0.018446757443028237,0,0.7940434393241443,2.5240081250040467e-18,0.20574408523096266,0.00021247053827398924,4.9067923474554804e-09,141
2015-08-11,-0.05344106682735861,0.024294114340563795,0,0.9986184177129979,6.336691605838042e-46,7.748048255706316e-08,0.0013815048062938173,1.68909823773996e-27,142
2015-08-12,0.01530204139066571,0.025372322556066442,0,0.9996514708984731,1.0468558336364937e-40,2.3834939250706677e-09,0.00034852671820649747,9.388270777125488e-32,143
2015-08-13,-0.0007810174952567195,0.025427012633041462,0,0.9997794494169853,1.1897517702525944e-40,2.1793915239020426e-09,0.00022054840357784352,2.970594089193163e-31,144
2015-08-14,0.007009419241125414,0.025698397092411087,0,0.9997773066758897,1.229206674272042e-41,1.0420614633690023e-09,0.00022269228200058085,1.5132776299935193e-32,145
2015-08-17,0.01029527921365947,0.02503416835225191,0,0.9998078262101485,3.79558729777649e-39,6.620102974403766e-09,0.00019216716994362732,3.237959020806798e-30,146
2015-08-18,-0.005649140314192724,0.02253499557739197,0,0.9996226249336313,2.4289653022624274e-30,3.106459780856154e-06,0.00037426860680003917,2.5572420680758022e-21,147
2015-08-19,-0.01287232818817241,0.022936686630165192,0,0.9952334553017063,2.2936531852814204e-32,1.03497573577843e-06,0.004765509722434759,1.3398703387151604e-22,148
2015-08-20,-0.020733335294820687,0.023834329348540614,0,0.9319379655013417,4.502811794970325e-37,1.033180658125896e-07,0.06806193118039398,4.191101611883264e-26,149
2015-08-21,-0.0631130568592213,0.03046443520913494,3,0.32111717783086535,9.91129695840901e-78,1.4804898432237446e-19,0.6788828221691102,1.126266045411342e-55,150
2015-08-24,-0.025279178319084217,0.02638956973631042,3,0.361398831068968,9.046723324142474e-48,2.1501715142559255e-11,0.6386011689097552,1.6632886008488616e-35,151
2015-08-25,0.005994391724808867,0.02325870898777378,3,0.35673997044564076,2.6597810650650314e-34,3.9582296491122826e-07,0.6432596337312655,1.240639243476618e-25,152
2015-08-26,0.055770393906739546,0.030383023470202414,3,0.01814852555774661,2.799664615022606e-73,3.2331676284444083e-19,0.9818514744424279,1.6300190679051122e-61,153
2015-08-27,0.029021398215828498,0.032240704333344423,3,0.000530187444156476,1.838008134011989e-77,4.479491507098463e-23,0.9994698125558921,9.596798199680696e-69,154
2015-08-28,0.0032714854956417128,0.03214674800207589,3,8.216463272243985e-05,1.536973663935562e-76,3.253515704108384e-23,0.9999178353674502,1.7742188249202776e-67,155
2015-08-31,-0.004689340539627107,0.031840668097733366,3,7.895871212039841e-05,2.804909315104277e-78,1.1602723999100875e-22,0.9999210412880721,1.56434762821294e-68,156
2015-09-01,-0.04572652671867017,0.034506060565623234,3,4.33105439556507e-07,1.688337344627367e-104,2.079901548556071e-31,0.9999995668946241,1.0747837795409868e-87,157
2015-09-02,0.041994761691039884,0.03781926546357359,3,5.6462835427871025e-09,1.2540769438009025e-122,1.2835547208177834e-39,0.9999999943538569,1.4580184195874808e-115,158
2015-09-03,-0.017691674343530472,0.03766690215151354,3,1.656886807535641e-08,1.3546611569885585e-116,9.408320203546759e-39,0.9999999834312804,1.007462869305027e-106,159
2015-09-04,-0.01001628100840346,0.03130750436226426,3,0.0007299460604543833,1.6798009153692924e-75,5.678122004214364e-21,0.9992700539393841,3.9511374741067875e-65,160
2015-09-08,0.027440813031182287,0.030392258781405276,3,0.00730896173167212,9.206433971056318e-67,1.6996621497391393e-18,0.9926910382685186,1.0705169658319633e-57,161
2015-09-09,-0.01942000961416701,0.03166445949155674,3,0.03886016032719519,2.533127989194357e-72,3.518899716735479e-20,0.9611398396726778,1.006860108736241e-60,162
2015-09-10,0.02173252340449494,0.027239673416110097,0,0.7158826713513693,3.398647769748397e-50,1.3704435926129642e-11,0.28411732863506217,4.868332152068996e-41,163
2015-09-11,0.014463594653753464,0.026032498229011755,0,0.9542401823419249,2.175444092233805e-43,4.930552860795796e-10,0.045759817165156674,2.2525446970186323e-34,164
2015-09-14,0.009585036641636346,0.026166261846552203,0,0.9922074286200158,1.420173889448258e-43,2.749708977422918e-10,0.007792571105137233,1.694398064228647e-34,165
2015-09-15,0.008377025168128327,0.026134240775722267,0,0.9983517809492208,4.50929858522518e-43,1.1113425373075398e-08,0.0016482079374611745,2.5451158537912994e-33,166
2015-09-16,0.0011174479918043545,0.019860330827142596,0,0.879647486959125,8.419223878229546e-21,0.12002262902749775,0.0003298840108362082,2.6315371677131676e-12,167
2015-09-17,-0.021622071991151515,0.017752178222492785,2,0.2786212251360707,2.4176906134641596e-17,0.7211743584867006,0.0002043762236737153,4.015371110235129e-08,168
